580,Frozen Monk Ogre of the Golden Palace, Paladin, Sorrow, Ghoul, Sorrow Shield, Age, Skin-Walker, Earth Merchant Orc, Cloak, Light Merchant Griffin, Vortex, Eagle, Greaves, Wolf, Dark Knight Hydra, Aura Assassin Orc, Boots, Blight, Wolf, Potent Frigid Invisibility, Ghoul, Earth Priest Hydra, Shimmering Age, Maelstrom, Ice, Dark King Dwarf of the Black Stone, Tome, Fire, Fire, Skin-Walker, Victory Drain, Nimble Wall, Frozen Undead Griffin, Reanimate, Magi, Eagle, Troll, Spider, Helmet, Lightning, Berserker, Hypnosis, Death Assassin Ogre of the Border, Dire Oblivion Tome, Haste]
581,Potion, Ghost Wand, Warlock, Troll, Aura Monk Goblin, Wolf, Berserker, Lunar Shield, Eagle, Deathgrip, Death Merchant Elf of the Swamp, Firebreath, Mighty Necro Agony, Shrink, Earth Chaos Wizard of the Shadows, Cataclysmic Firebreath, Berserker, Berserker, Chimeric Staff, Magi, Fairy, Aura Warrior Giant of the Haven, Troll, Eagle, Troll, Zealous Corpse Deathgrip, Gloves, Troll, Earth Ancient Wizard of the Shadows, Burst, Magi, Drain, Urgent Miracle Infuriate, Grim Assault, Troll, Sigil, Spider, Grim Cloak, Zealous Solar Ice, Berserker, Earth Chaos Wizard of the Shadows, Apocalypse Helmet, Miracle Alacrity, Fairy, Shade]
1984,Scepter, Oblivion Frenzy, Frozen Undead Orc, Ghoul, Lethargy, Ghoul, Nimble Maelstrom, Pandemonium, Solar Strength, Apocalypse Blight, Gale, Warlock, Burn, Berserker, Snow Fighter Orc, Magi, Firebreath, Empyrean Nimble Shade, Drain, Warlock, Ghost Wand, Frozen Priest Kraken, Eagle, Skin-Walker, Irate Frigid Blight, Spider, Heal, Snow Lord Kraken, Shade, Ardent Oblivion Freeze, Fairy, Shield, Drain, Nimble Sorrow, Dark Merchant Griffin, Irate Forged Heal, Berserker, Earth Queen Goblin, Solar Tempest, Vortex, Light King Orc, Aura Rogue Hydra, Paladin, Shade, Agony]
588,Strength, Dark Priest Dwarf of the Border, Fairy, Grim Stun, Fury, Troll, Assault, Irate Lunar Alacrity, Dark Monk Orc, Spider, Snow Merchant Hydra, Zealous Cataclysmic Sorrow, Magi, Spider, Earth Undead Orc, Snow Fighter Griffin, Magi, Warlock, Pendant, Oblivion Fireball, Skin-Walker, Flight, Ghoul, Gale, Sigil, Dark Queen Oni of the Arctic Blizzards, Heal, Shield, Deathgrip, Tome, Skin-Walker, Shield, Paladin, Flight, Ardent Oblivion Ice, Dark Lord Dwarf of the West, Heal, Zealous Frigid Crown, Strength, Stun, Blight, Death Queen Hydra, Boots, Frozen Priest Ogre of the Haven, Aura Warrior Oni of the Polar Woods]
589,Troll, Frozen Thief Griffin, Shade, Warlock, Invisibility, Ardent Nimble Haste, Skin-Walker, Ardent Grim Haste, Skin-Walker, Earth Warrior Kraken, Revive, Eagle, Warlock, Ghoul, Lightning, Zealous Victory Blight, Aura Grand Demon of the Light, Fairy, Instant Dark Invisibility, Age, Death Time Dragon of the Dead, Ghoul, Blight, Spider, Necro Fireball, Spider, Berserker, Shield, Wolf, Urgent Chimeric Gravitation, Paladin, Ice, Skin-Walker, Frozen Assassin Kraken, Fairy, Burst, Shade, Skin-Walker, Spider, Snow Fighter Cyclops, Warlock, Sorrow, Frost, Frozen Thief Cyclops, Nature Frenzy]
3153,Frigid Pandemonium, Frost, Empyrean Apocalypse Shade, Wolf, Blight, Fireball, Wolf, Gauntlet, Assault, Life Frost, Burst, Paladin, Magi, Dark Queen Kraken, Spider, Frozen Assassin Hydra, Sorrow Shrink, Potion, Shrink, Warlock, Shield, Wolf, Troll, Apocalypse Sorrow, Fairy, Tempest, Victory Heal, Warlock, Magi, Lethargy, Gloves, Potent Gloom Ring, Mighty Nature Agony, Paladin, Magi, Dire Lunar Firebreath, Paladin, Troll, Oblivion Gauntlet, Frozen Chaos Wizard of the Void, Spider, Fairy, Drain, Instant Chimeric Rage, Snow Undead Cyclops]
3152,Aura Lord Cyclops, Flight, Troll, Wolf, Light Fighter Kraken, Snow Monk Hydra, Nature Sigil, Forged Gale, Magi, Light Knight Orc, Sorrow, Eagle, Wolf, Eagle, Gloves, Eagle, Oblivion Blight, Dire Hateful Age, Burn, Scythe, Paladin, Blight, Ghoul, Deathgrip, Pendant, Dark Lord Dwarf of the Polar Woods, Assault, Nimble Drain, Age, Gauntlet, Skin-Walker, Dire Frigid Shade, Wolf, Death Grand Demon of the Dead, Necro Age, Fairy, Frozen Fighter Kraken, Burn, Snow Queen Kraken, Earth Priest Griffin, Dark Merchant Hydra, Hypnosis, Frozen Grand Demon of the Void, Alacrity, Fury]
3151,Troll, Empyrean Miracle Firebreath, Maelstrom, Snow Thief Ogre of the Plains, Greaves, Fairy, Paladin, Freeze, Dark Fighter Kraken, Troll, Earth Queen Elf of the Bright Mountains, Wolf, Drain, Skin-Walker, Dark Thief Dwarf of the Eternal Land, Potent Apocalypse Drain, Lunar Firebreath, Age, Troll, Death Priest Orc, Irate Cataclysmic Invisibility, Revive, Dire Miracle Firebreath, Cloak, Life Helmet, Paladin, Clever Cataclysmic Infuriate, Gloom Flight, Skin-Walker, Ghoul, Spider, Necro Scythe, Belt, Sorrow, Burn, Maelstrom, Snow Assassin Kraken, Frozen Grand Demon of the Void, Potent Sorrow Torment, Drain, Wolf, Spider, Hateful Tempest, Eagle, Earth Priest Orc]
1633,Light Undead Dragon of the Sky, Skin-Walker, Frozen Nameless Phoenix of the Void, Eagle, Light King Goblin, Aura Fighter Goblin, Lunar Invisibility, Frigid Invert, Blight, Light Grand Demon of the Sky, Skin-Walker, Earth Warrior Cyclops, Eagle, Warlock, Corpse Assault, Irate Necro Deathgrip, Warlock, Shimmering Age, Death Undead Phoenix of the Dead, Fairy, Clever Hateful Lethargy, Earth Merchant Cyclops, Death Assassin Cyclops, Scepter, Hateful Lethargy, Troll, Death Warrior Goblin, Skin-Walker, Bracers, Snow King Goblin, Light Undead Kraken, Gale, Corpse Age, Eagle, Apocalypse Blight, Snow Monk Ogre of the Low Hills, Helm, Shimmering Agony, Gale, Nature Scythe, Magi, Frigid Divine Robe, Potion, Dire Grim Belt, Fairy]
3157,Frenzy, Shade, Apocalypse Drain, Gale, Torment, Infuriate, Wolf, Sorrow, Frozen Merchant Orc, Gravitation, Urgent Corpse Greaves, Firebreath, Blight, Age, Strength, Freeze, Earth Monk Orc, Gale, Berserker, Magi, Skin-Walker, Skin-Walker, Sorrow, Agony, Earth Undead Dwarf of the Eastern Skies, Lunar Flight, Magi, Light Fighter Giant of the Eastern Skies, Torment, Warlock, Paladin, Death Knight Cyclops, Firebreath, Hateful Lethargy, Fairy, Paladin, Berserker, Aura Monk Goblin, Troll, Wolf, Firebreath, Warlock, Frigid Drain, Light Merchant Kraken, Stun]
3156,Shrink, Aura Undead Ogre of the Swamp, Aura Assassin Goblin, Solar Pandemonium, Heal, Agony, Haste, Reanimate, Skin-Walker, Clever Victory Haste, Oblivion Fury, Troll, Warlock, Sword, Frozen Time Phoenix of the Void, Shade, Spider, Ghoul, Dark Ring, Warlock, Eagle, Nature Scepter, Chimeric Revive, Shrink, Clever Hateful Lethargy, Aura Ancient Demon of the Light, Death Queen Cyclops, Eagle, Shade, Berserker, Troll, Aura King Dwarf of the Magical Forest, Gravitation, Ghoul, Warlock, Shimmering Amulet, Shade, Amulet, Wolf, Hateful Invisibility, Life Reanimate, Aura Monk Orc, Frozen Lord Elf of the Bright Mountains, Warlock, Urgent Life Gravitation]
2839,Burst, Troll, Victory Staff, Dark Shield, Light Assassin Kraken, Warlock, Earth Thief Hydra, Potent Nimble Drain, Snow Priest Hydra, Urgent Frigid Gale, Shade, Shade, Warlock, Magi, Eagle, Cataclysmic Burn, Magi, Paladin, Dark Undead Griffin, Death Ancient Wizard of the Dead, Ghoul, Miracle Fireball, Frozen Queen Oni of the Plains, Wolf, Death Rogue Griffin, Magi, Death Undead Giant of the Eternal Land, Ghoul, Aura Fighter Kraken, Instant Life Burst, Freeze, Spider, Age, Aura King Ogre of the Bright Mountains, Scythe, Fairy, Wolf, Eagle, Bracers, Warlock, Vortex, Nature Age, Light Fighter Giant of the Swamp, Hateful Lethargy, Sorrow Alacrity]
2838,Death Knight Goblin, Infuriate, Divine Robe, Shield, Frozen Queen Dwarf of the Polar Woods, Paladin, Boots, Burst, Lethargy, Rage, Earth King Goblin, Irate Miracle Frenzy, Lethargy, Pandemonium, Nature Assault, Death King Kraken, Assault, Instant Necro Strength, Frozen King Oni of the Arctic Blizzards, Shield, Ghoul, Frozen Merchant Kraken, Shade, Berserker, Gravitation, Skin-Walker, Bow, Earth Merchant Griffin, Dire Nimble Tempest, Dark Warrior Giant of the Black Stone, Divine Robe, Nimble Haste, Dire Gloom Scythe, Troll, Scythe, Paladin, Fire, Snow Undead Dragon of Hate, Age, Lethargy, Earth Fighter Kraken, Rage, Gauntlet, Warlock, Snow Rogue Orc]
2837,Ghoul, Mighty Necro Agony, Greaves, Crown, Firebreath, Rage, Frenzy, Wolf, Ghoul, Bracers, Solar Reanimate, Earth Merchant Oni of the Eternal Land, Vortex, Fire, Assault, Eagle, Death Monk Goblin, Clever Dark Shield, Spider, Spider, Spider, Skin-Walker, Death Undead Orc, Frost, Berserker, Dark Grand Wizard of Illusion, Hateful Wall, Shade, Paladin, Gauntlet, Eagle, Troll, Wolf, Dark Knight Kraken, Death King Hydra, Heal, Spider, Lightning, Troll, Age, Wolf, Grim Drain, Sorrow Burst, Magi, Invisibility]
1982,Berserker, Spider, Heal, Light Lord Cyclops, Fairy, Nature Invisibility, Invert, Light Lord Dwarf of the Mountains, Gravitation, Aura Lord Kraken, Wolf, Death Fighter Goblin, Berserker, Eagle, Agony, Torment, Hypnosis, Frozen Knight Goblin, Wolf, Skin-Walker, Shade, Wolf, Snow Queen Oni of the Magical Forest, Flight, Ardent Dark Shield, Berserker, Urgent Cataclysmic Flight, Eagle, Amulet, Infuriate, Apocalypse Hypnosis, Corpse Assault, Crown, Frozen Warrior Goblin, Magi, Fairy, Snow King Ogre of the Border, Flight, Snow Assassin Orc, Light Rogue Elf of the Golden Palace, Ghoul, Snow Fighter Cyclops, Agony, Shield, Shade]
2835,Nimble Shade, Snow Ancient Demon of Hate, Mighty Corpse Agony, Eagle, Dire Dark Firebreath, Paladin, Lethargy, Corpse Bow, Dire Victory Shade, Agony, Light Merchant Griffin, Spider, Dark Queen Cyclops, Troll, Apocalypse Sorrow, Firebreath, Earth Queen Oni of the Swamp, Firebreath, Frozen Warrior Orc, Zealous Nature Pandemonium, Aura Assassin Hydra, Shrink, Revive, Lunar Scepter, Paladin, Victory Invert, Frozen Queen Elf of the Black Stone, Fairy, Light Rogue Elf of the Low Hills, Empyrean Solar Freeze, Berserker, Eagle, Urgent Lunar Flight, Eagle, Paladin, Firebreath, Troll, Rage, Earth Chaos Wizard of the Shadows, Blight, Snow Fighter Kraken, Dark Alacrity, Invert, Dark Alacrity, Dark Knight Ogre of the Mountains]
2834,Alacrity, Warlock, Lunar Amulet, Magi, Light Grand Demon of the Sky, Sorrow Flight, Aura Queen Hydra, Magi, Frigid Vortex, Paladin, Paladin, Heal, Paladin, Dark Grand Wizard of Illusion, Frenzy, Earth Fighter Orc, Snow Knight Kraken, Ghoul, Helm, Oblivion Tempest, Troll, Magi, Potion, Dark King Goblin, Light Queen Oni of the Magical Forest, Helm, Troll, Dire Nature Shield, Instant Oblivion Drain, Wolf, Ghoul, Spider, Berserker, Freeze, Forged Heal, Vortex, Zealous Nature Frenzy, Eagle, Age, Forged Deathgrip, Vortex, Shield, Potent Frigid Drain, Age, Dark Grand Wizard of Illusion]
2833,Eagle, Maelstrom, Corpse Infuriate, Wolf, Death Monk Oni of the Eternal Land, Frozen King Goblin, Blight, Potion, Gloves, Vortex, Cataclysmic Alacrity, Heal, Ghoul, Bow, Snow King Kraken, Forged Stun, Snow Rogue Orc, Urgent Dark Flight, Troll, Shield, Fairy, Apocalypse Helmet, Solar Invisibility, Deathgrip, Dark Knight Orc, Wall, Light Assassin Oni of the Arctic Blizzards, Aura Merchant Cyclops, Solar Strength, Spider, Ghoul, Earth Merchant Griffin, Fury, Rage, Invisibility, Forged Sorrow, Death Rogue Elf of the Golden Palace, Fairy, Nature Ice, Light Monk Hydra, Light Ancient Wizard of the Sky, Eagle, Solar Ghost Wand, Shimmering Greaves, Burst]
2832,Death Rogue Giant of the Haven, Snow King Kraken, Urgent Dark Invisibility, Warlock, Wolf, Frozen Chaos Demon of the Void, Fairy, Drain, Wolf, Age, Berserker, Troll, Wall, Earth Rogue Hydra, Paladin, Potion, Shrink, Alacrity, Staff, Ghoul, Instant Life Sword, Fairy, Hateful Sorrow, Magi, Paladin, Berserker, Irate Solar Fury, Wolf, Eagle, Death Priest Hydra, Aura Rogue Giant of the West, Deathgrip, Aura Lord Hydra, Shade, Light Assassin Kraken, Invert, Frozen Merchant Orc, Skin-Walker, Magi, Spider, Instant Life Torment, Warlock, Paladin, Magi, Troll]
2831,Agony, Fairy, Invert, Snow Priest Cyclops, Berserker, Ghoul, Grim Infuriate, Hypnosis, Troll, Magi, Alacrity, Gauntlet, Death Thief Griffin, Spider, Stricken, Firebreath, Spider, Nimble Haste, Berserker, Skin-Walker, Frozen Knight Cyclops, Burn, Frost, Oblivion Blight, Zealous Forged Pendant, Berserker, Rage, Haste, Empyrean Victory Invisibility, Earth Monk Griffin, Tome, Death Warrior Hydra, Scepter, Potent Grim Burn, Vortex, Ghost Wand, Warlock, Divine Robe, Empyrean Chimeric Firebreath, Empyrean Victory Infuriate, Alacrity, Skin-Walker, Tempest, Earth Thief Hydra, Greaves]
1983,Stun, Frost, Frenzy, Troll, Frost, Ardent Hateful Gauntlet, Wolf, Shield, Snow Queen Goblin, Magi, Berserker, Earth Assassin Goblin, Light Queen Ogre of the Haven, Deathgrip, Life Gauntlet, Gloom Tome, Skin-Walker, Revive, Age, Earth Grand Wizard of the Shadows, Sorrow Alacrity, Snow Lord Hydra, Light Chaos Demon of the Sky, Fairy, Magi, Snow Undead Ogre of the Plains, Instant Life Drain, Frigid Blight, Light Merchant Kraken, Sword, Eagle, Snow Lord Kraken, Death Rogue Griffin, Aura Knight Cyclops, Hateful Sorrow, Burst, Deathgrip, Frozen Merchant Cyclops, Fairy, Snow Lord Griffin, Berserker, Ghoul, Chimeric Shield, Fire, Spider]
1436,Troll, Warlock, Skin-Walker, Shield, Paladin, Skin-Walker, Cataclysmic Fireball, Torment, Zealous Lunar Alacrity, Firebreath, Troll, Lethargy, Life Tempest, Blight, Earth King Griffin, Fury, Stricken, Firebreath, Earth Merchant Orc, Magi, Wall, Ghoul, Warlock, Assault, Skin-Walker, Irate Shimmering Frenzy, Troll, Warlock, Clever Chimeric Shield, Ghoul, Urgent Solar Bow, Paladin, Ghoul, Sorrow Potion, Miracle Torment, Magi, Troll, Sword, Troll, Aura Thief Cyclops, Skin-Walker, Ice, Chimeric Assault, Instant Shimmering Gloves, Shrink]
1437,Age, Magi, Death Warrior Oni of the Eternal Land, Lethargy, Shimmering Age, Light Lord Hydra, Magi, Scythe, Berserker, Death Undead Hydra, Wolf, Warlock, Ardent Sorrow Boots, Bow, Heal, Forged Agony, Warlock, Invert, Skin-Walker, Warlock, Dark Monk Griffin, Zealous Lunar Reanimate, Haste, Empyrean Grim Pandemonium, Blight, Frozen Lord Orc, Lunar Shield, Ghoul, Age, Light Fighter Griffin, Rage, Spider, Warlock, Eagle, Spider, Fairy, Earth Rogue Orc, Freeze, Solar Pandemonium, Lethargy, Snow Knight Hydra, Hypnosis, Instant Corpse Hypnosis, Dark Burst, Eagle]
1434,Light Knight Orc, Death Thief Griffin, Hateful Sword, Invert, Mighty Solar Bow, Skin-Walker, Dire Gloom Firebreath, Wolf, Skin-Walker, Aura Priest Orc, Ghoul, Shade, Dark Grand Wizard of Illusion, Ghost Wand, Potent Lunar Shrink, Wolf, Tempest, Agony, Wolf, Skin-Walker, Spider, Wolf, Ring, Wolf, Light Assassin Hydra, Berserker, Skin-Walker, Ghoul, Solar Assault, Staff, Berserker, Ring, Magi, Fairy, Dark Queen Giant of the Mountains, Snow Priest Kraken, Warlock, Magi, Sorrow, Gravitation, Deathgrip, Gravitation, Paladin, Troll, Skin-Walker]
1435,Shield, Death Thief Goblin, Skin-Walker, Spider, Nature Assault, Tome, Aura Undead Dragon of the Light, Flight, Berserker, Nimble Reanimate, Earth Merchant Elf of the Mountains, Shield, Solar Hypnosis, Skin-Walker, Shade, Magi, Zealous Gloom Pendant, Ice, Ghoul, Ghoul, Aura Undead Hydra, Shimmering Staff, Frozen Knight Orc, Ghoul, Aura Knight Hydra, Ghoul, Haste, Helmet, Shield, Fireball, Stun, Ring, Spider, Light Time Dragon of the Sky, Firebreath, Paladin, Warlock, Frozen Time Dragon of the Void, Snow Priest Cyclops, Light Time Dragon of the Sky, Shimmering Hypnosis, Ice, Hateful Ice, Warlock, Shade]
1432,Nimble Maelstrom, Firebreath, Light Rogue Griffin, Empyrean Hateful Tome, Berserker, Troll, Spider, Warlock, Warlock, Eagle, Berserker, Shade, Blight, Instant Victory Drain, Instant Dark Assault, Chimeric Gale, Oblivion Pandemonium, Light Knight Hydra, Amulet, Light Merchant Griffin, Heal, Agony, Magi, Troll, Dark Queen Elf of the Bright Mountains, Skin-Walker, Reanimate, Warlock, Troll, Sorrow, Snow Time Dragon of Hate, Clever Cataclysmic Shield, Dire Frigid Tome, Troll, Greaves, Rage, Sword, Zealous Lunar Alacrity, Wolf, Snow Chaos Wizard of Hate, Haste, Shrink, Spider, Eagle, Sigil]
1433,Flight, Eagle, Fire, Lightning, Oblivion Sorrow, Wolf, Spider, Frozen Lord Hydra, Zealous Miracle Alacrity, Frenzy, Lightning, Fairy, Berserker, Firebreath, Invert, Chimeric Burn, Ghoul, Ghoul, Fairy, Stricken, Magi, Shimmering Torment, Paladin, Gloves, Frenzy, Skin-Walker, Frozen Priest Griffin, Irate Nimble Ice, Fairy, Warlock, Deathgrip, Dark Warrior Dwarf of the Low Hills, Dark Monk Kraken, Torment, Wolf, Death King Orc, Earth Grand Demon of the Shadows, Blight, Berserker, Agony, Dark Burst, Haste, Gravitation, Heal, Dark Time Phoenix of Illusion]
1430,Potent Necro Strength, Miracle Shield, Firebreath, Berserker, Gravitation, Flight, Spider, Dark Shield, Shrink, Lethargy, Strength, Frozen Undead Cyclops, Urgent Nature Infuriate, Flight, Spider, Earth King Kraken, Frenzy, Shrink, Wolf, Dark Time Phoenix of Illusion, Skin-Walker, Amulet, Light Assassin Dwarf of the Swamp, Aura Merchant Goblin, Stricken, Dark Priest Cyclops, Clever Grim Haste, Spider, Dark Undead Phoenix of Illusion, Chimeric Scepter, Death Assassin Giant of the Polar Woods, Life Gauntlet, Instant Dark Ring, Troll, Invert, Assault, Nimble Rage, Firebreath, Dark Rogue Hydra, Death Undead Elf of the Golden Palace, Magi, Strength, Burn, Victory Sigil, Earth Lord Goblin]
1431,Earth Nameless Phoenix of the Shadows, Mighty Necro Freeze, Cloak, Wolf, Urgent Grim Invert, Forged Age, Frenzy, Shade, Fairy, Skin-Walker, Victory Invert, Troll, Snow Grand Wizard of Hate, Nature Age, Troll, Ghoul, Revive, Dark Knight Ogre of the Low Hills, Life Tome, Clever Oblivion Haste, Dark Fighter Kraken, Deathgrip, Magi, Light Fighter Hydra, Pandemonium, Maelstrom, Paladin, Alacrity, Paladin, Alacrity, Irate Miracle Alacrity, Troll, Wolf, Snow Merchant Cyclops, Skin-Walker, Deathgrip, Strength, Dark Lord Orc, Death Warrior Griffin, Ghoul, Revive, Frozen Rogue Kraken, Vortex, Vortex, Dark Queen Cyclops]
3399,Sorrow Torment, Paladin, Cataclysmic Alacrity, Strength, Snow Thief Ogre of the Frozen Castle, Troll, Greaves, Vortex, Spider, Troll, Flight, Reanimate, Aura Knight Cyclops, Dark Nameless Dragon of Illusion, Oblivion Sorrow, Magi, Fire, Skin-Walker, Snow Merchant Cyclops, Deathgrip, Tempest, Earth King Kraken, Shield, Berserker, Skin-Walker, Skin-Walker, Empyrean Miracle Firebreath, Clever Shimmering Lethargy, Berserker, Dark Fighter Goblin, Lunar Fireball, Death Ancient Wizard of the Dead, Warlock, Victory Hypnosis, Light Monk Giant of the Eternal Land, Fairy, Strength, Skin-Walker, Scythe, Agony, Paladin, Deathgrip, Death Assassin Cyclops, Zealous Miracle Alacrity, Burn]
1380,Fairy, Firebreath, Death King Dwarf of the Low Hills, Troll, Clever Hateful Lethargy, Earth Lord Cyclops, Gloves, Age, Ghoul, Frozen Merchant Oni of the Arctic Blizzards, Death Thief Orc, Agony, Magi, Nimble Shade, Paladin, Skin-Walker, Forged Age, Paladin, Earth Undead Dragon of the Shadows, Light Monk Goblin, Magi, Aura Thief Griffin, Clever Frigid Fire, Dark Assassin Elf of the Swamp, Berserker, Hateful Lethargy, Lethargy, Eagle, Infuriate, Instant Cataclysmic Shrink, Troll, Frigid Shade, Amulet, Eagle, Ghoul, Tome, Skin-Walker, Paladin, Divine Robe, Dire Shimmering Age, Victory Fury, Wolf, Frozen Merchant Hydra, Invisibility, Forged Sigil]
1981,Shrink, Staff, Fireball, Ghost Wand, Light King Orc, Paladin, Spider, Ring, Skin-Walker, Berserker, Berserker, Miracle Amulet, Miracle Alacrity, Flight, Light Lord Kraken, Earth Queen Goblin, Frozen Queen Orc, Frozen Rogue Kraken, Haste, Troll, Warlock, Life Fireball, Skin-Walker, Dire Oblivion Scythe, Potent Frigid Tempest, Gale, Blight, Fury, Empyrean Life Shade, Age, Snow Undead Kraken, Magi, Light Assassin Goblin, Snow Monk Dwarf of the Border, Skin-Walker, Warlock, Frozen Priest Goblin, Frozen Queen Giant of the Polar Woods, Mighty Life Hypnosis, Skin-Walker, Invert, Oblivion Reanimate, Crown, Pendant, Magi]
1438,Lethargy, Assault, Grim Tempest, Light Queen Orc, Shrink, Light Knight Kraken, Berserker, Alacrity, Corpse Scepter, Aura Rogue Dwarf of the Black Stone, Burn, Frozen King Goblin, Hateful Lightning, Torment, Ice, Lethargy, Paladin, Dark Time Phoenix of Illusion, Wolf, Snow Queen Griffin, Shade, Berserker, Dark Heal, Ardent Frigid Ice, Invert, Drain, Frozen Lord Cyclops, Spider, Infuriate, Nimble Torment, Berserker, Light King Giant of the West, Clever Corpse Freeze, Death Grand Demon of the Dead, Fairy, Frozen Thief Giant of the Low Hills, Deathgrip, Skin-Walker, Snow Nameless Dragon of Hate, Firebreath, Lightning, Aura Queen Goblin, Fire, Spider, Snow Warrior Cyclops]
1381,Wall, Ring, Lunar Ring, Freeze, Fury, Vortex, Haste, Frost, Frozen Assassin Hydra, Life Sigil, Paladin, Berserker, Instant Cataclysmic Shrink, Fireball, Spider, Paladin, Forged Sword, Shield, Nature Helmet, Gravitation, Paladin, Invert, Ghost Wand, Sorrow Ice, Light Monk Cyclops, Frenzy, Lunar Divine Robe, Magi, Magi, Firebreath, Troll, Magi, Paladin, Zealous Gloom Alacrity, Invert, Shrink, Warlock, Haste, Urgent Frigid Ghost Wand, Aura Time Dragon of the Light, Frozen Warrior Cyclops, Haste, Gravitation, Tempest, Skin-Walker]
1349,Eagle, Scythe, Maelstrom, Light Queen Hydra, Ghoul, Skin-Walker, Gravitation, Necro Torment, Nature Wall, Fury, Frost, Ghoul, Light King Elf of the Black Stone, Firebreath, Ghoul, Wolf, Corpse Age, Invert, Lethargy, Scepter, Burn, Dark Knight Cyclops, Wolf, Berserker, Dark Lord Goblin, Potent Hateful Burst, Magi, Assault, Fairy, Troll, Alacrity, Frigid Tempest, Firebreath, Maelstrom, Wolf, Corpse Burst, Death Warrior Dwarf of the Frozen Castle, Irate Solar Maelstrom, Agony, Fairy, Stun, Hateful Crown, Staff, Light Thief Dwarf of the Frozen Castle, Wolf]
1541,Life Sorrow, Apocalypse Burst, Magi, Chimeric Helmet, Magi, Reanimate, Ghoul, Skin-Walker, Warlock, Magi, Ghoul, Troll, Frozen Queen Orc, Earth Queen Giant of the Border, Dire Frigid Shade, Fairy, Helmet, Troll, Drain, Aura Priest Goblin, Earth Time Phoenix of the Shadows, Chimeric Hypnosis, Cloak, Aura Priest Orc, Frozen Monk Elf of the West, Gale, Gloom Alacrity, Wolf, Skin-Walker, Gloves, Invert, Alacrity, Zealous Dark Frost, Gauntlet, Frigid Shade, Frozen Undead Hydra, Sigil, Sorrow, Dark Ancient Demon of Illusion, Wall, Solar Frenzy, Wolf, Death King Griffin, Death Fighter Griffin, Blight]
1348,Spider, Fairy, Snow Knight Griffin, Grim Burst, Life Gale, Wolf, Snow Monk Cyclops, Invisibility, Revive, Fireball, Warlock, Warlock, Haste, Paladin, Earth Priest Kraken, Lethargy, Drain, Urgent Lunar Flight, Warlock, Wolf, Paladin, Spider, Fairy, Ghoul, Snow Undead Kraken, Light Rogue Goblin, Sorrow Flight, Wolf, Gauntlet, Berserker, Reanimate, Aura Assassin Giant of the Eternal Land, Tome, Shield, Fairy, Warlock, Dark Thief Hydra, Divine Robe, Strength, Assault, Frozen Monk Orc, Burn, Frozen Queen Griffin, Troll, Warlock]
459,Instant Hateful Fury, Gloom Alacrity, Skin-Walker, Eagle, Ghoul, Ghoul, Apocalypse Invert, Warlock, Shrink, Sigil, Death Assassin Griffin, Paladin, Wolf, Lunar Freeze, Ice, Spider, Helmet, Burst, Paladin, Eagle, Berserker, Paladin, Fury, Victory Blight, Empyrean Life Rage, Oblivion Haste, Scythe, Frozen Queen Giant of the Swamp, Spider, Apocalypse Freeze, Magi, Ghoul, Sorrow Wall, Ring, Wolf, Spider, Lethargy, Drain, Heal, Troll, Deathgrip, Shield, Empyrean Solar Age, Sorrow, Scythe]
450,Frozen Lord Griffin, Magi, Eagle, Dark Staff, Dark Burst, Fireball, Spider, Aura Lord Kraken, Scythe, Skin-Walker, Mighty Hateful Agony, Dark Priest Ogre of the Mountains, Death Merchant Oni of the Bright Mountains, Berserker, Earth Undead Phoenix of the Shadows, Warlock, Torment, Tempest, Frozen Fighter Goblin, Paladin, Fairy, Frigid Fireball, Mighty Sorrow Burn, Assault, Blight, Dire Dark Lightning, Victory Haste, Ghoul, Troll, Troll, Flight, Clever Corpse Lethargy, Fire, Sword, Snow Thief Griffin, Irate Hateful Deathgrip, Spider, Shield, Life Tempest, Magi, Eagle, Drain, Dark Shrink, Life Maelstrom, Troll]
451,Spider, Shrink, Alacrity, Troll, Fairy, Invert, Light Assassin Oni of the Swamp, Earth Fighter Orc, Lethargy, Berserker, Eagle, Blight, Sorrow Fury, Troll, Agony, Eagle, Troll, Skin-Walker, Stricken, Paladin, Light Rogue Ogre of the Magical Forest, Stun, Instant Life Scepter, Troll, Death Queen Griffin, Hypnosis, Frozen Queen Hydra, Firebreath, Magi, Flight, Tome, Spider, Gloom Firebreath, Flight, Strength, Helm, Earth Monk Hydra, Burn, Ghost Wand, Cloak, Skin-Walker, Earth Assassin Kraken, Dark Knight Hydra, Skin-Walker, Drain]
452,Earth Merchant Hydra, Wall, Clever Corpse Stun, Irate Nature Sorrow, Eagle, Spider, Dark Merchant Oni of the Haven, Eagle, Fairy, Wolf, Eagle, Instant Shimmering Strength, Eagle, Skin-Walker, Strength, Light Chaos Wizard of the Sky, Paladin, Age, Dark Lord Goblin, Lightning, Firebreath, Death Warrior Ogre of the Low Hills, Bracers, Irate Nimble Wall, Berserker, Earth Lord Cyclops, Life Blight, Light Merchant Oni of the Eastern Skies, Light Undead Kraken, Shrink, Lunar Divine Robe, Light King Orc, Revive, Ghoul, Snow Assassin Cyclops, Berserker, Death Merchant Ogre of the Golden Palace, Magi, Potion, Sorrow, Strength, Rage, Paladin, Reanimate, Dark Ancient Wizard of Illusion]
